order_id,customer_id,region,category,age,income_usd,quantity,unit_price_usd,discount_pct,notes,junk_code
100220,1587,East,Home,21.0,76231.0,4,55.78,15,manual,A0
100013,1254,West,Clothing,40.0,67930.0,3,42.83,0,ok,Z9
100880,1475,West,Electronics,55.0,65187.0,7,14.28,0,ok,A0
100672,1237,East,Sports,52.0,79868.0,7,18.31,0,ok,A0
100584,1144,South,Grocery,40.0,75855.0,6,62.65,10,ok,X1
100511,1260,West,Home,28.0,79862.0,6,52.23,0,ok,??
100177,1499,South,Home,44.0,73338.0,5,75.65,5,ok,Z9
100276,1031,West,Sports,14.0,64033.0,6,98.47,5,ok,Z9
100547,1181,North,Electronics,30.0,91200.0,2,49.5,5,,X1
100719,1501,West,Grocery,36.0,78163.0,7,55.38,0,ok,Z9
100476,1519,South,Clothing,54.0,67718.0,3,44.15,0,manual,??
100225,1357,South,Grocery,39.0,104503.0,2,37.12,0,review,Z9
100632,1525,South,Clothing,58.0,96258.0,3,11.19,5,ok,X1
100216,1160,West,Electronics,40.0,73381.0,5,49.63,15,,??
100029,1512,East,ELECTRONICS,41.0,56594.0,1,57.19,0,manual,A0
100700,1239,North,Clothing,230.0,58814.0,2,34.94,0,ok,??
100722,1268,West,Grocery,51.0,68749.0,2,$24.21,0,ok,??
100180,1572,North,Sports,57.0,35514.0,3,40.21,0,ok,A0
100745,1053,South,Grocery,15.0,21077.0,6,39.08,0,manual,A0
100459,1475,West,Electronics,53.0,62290.0,7,67.84,10,ok,X1
100822,1389,South,Electronics,53.0,40879.0,1,$47.15,0,ok,??
100677,1128,North,Clothing,47.0,51791.0,4,33.27,0,manual,Z9
100638,1182,North,Grocery,59.0,12781.0,2,62.89,20,manual,Z9
100895,1330,South,Electronics,47.0,64425.0,3,50.9,0,ok,A0
100474,1242,East,Sports,37.0,65375.0,3,63.96,0,ok,??
100264,1022,East,Electronics,43.0,"63,246",6,32.24,10,ok,Z9
100064,1135,South,Clothing,25.0,,6,34.02,0,ok,A0
100845,1345,West,Sports,30.0,42057.0,4,24.35,5,review,X1
100214,1053,South,Grocery,25.0,77938.0,2,71.39,5,ok,??
100862,1423,North,Electronics,-5.0,74449.0,4,49.21,5,ok,X1
100844,1466,East,Home,46.0,77957.0,6,35.28,15,ok,Z9
100175,1547,North,Electronics,38.0,61743.0,2,74.58,0,review,Z9
100398,1395,East,Clothing,42.0,68018.0,1,38.36,0,,Z9
100172,1394,East,Grocery,42.0,84348.0,1,26.95,0,ok,A0
100332,1375,West,Grocery,52.0,68481.0,3,60.7,10,ok,Z9
100032,1469,North,Sports,30.0,63909.0,7,69.49,10,ok,Z9
100031,1419,East,Clothing,38.0,89255.0,7,40.84,5,manual,X1
100744,1290,East,Grocery,52.0,77788.0,2,39.79,10,ok,??
100235,1352,North,Electronics,52.0,78984.0,4,32.97,5,ok,X1
100374,1564,West,Electronics,36.0,78971.0,6,34.27,20,ok,A0
100397,1337,North,Electronics,33.0,43620.0,7,53.89,0,review,A0
100408,1215,East,Clothing,43.0,77441.0,6,56.12,5,ok,??
100699,1134,North,Clothing,30.0,56692.0,5,18.75,5,ok,X1
100685,1090,North,Home,25.0,86412.0,5,31.04,15,ok,Z9
100418,1158,South,Home,37.0,56911.0,6,19.04,0,ok,Z9
100389,1312,West,Electronics,53.0,43494.0,7,3.0,0,ok,??
100878,1167,East,Sports,31.0,57908.0,3,25.4,0,ok,A0
100815,1238,East,Sports,36.0,41390.0,6,26.99,0,review,X1
100550,1480,West,Clothing,44.0,28691.0,7,38.41,0,ok,Z9
100265,1558,West,electrnics,47.0,143595.0,4,34.09,0,ok,Z9
100870,1038,West,Clothing,42.0,89474.0,1,32.68,5,manual,??
100014,1567,West,Electronics,39.0,66718.0,4,57.22,10,ok,A0
100094,1533,East,Home,20.0,87292.0,1,65.36,0,ok,Z9
100528,1292,North,Grocery,31.0,91219.0,1,33.22,0,,X1
100391,1405,East,Clothing,53.0,54673.0,2,18.97,10,ok,X1
100729,1555,North,Grocery,59.0,37427.0,3,35.66,20,ok,A0
100801,1344,West,Grocery,47.0,39660.0,7,64.89,0,ok,X1
100078,1174,East,Home,45.0,77636.0,3,57.5,0,review,X1
100603,1558,West,Electronics,32.0,85211.0,7,45.83,20,ok,??
100387,1559,North,Clothing,35.0,11282.0,4,31.21,0,ok,X1
100183,1258,East,Electronics,54.0,72452.0,5,44.26,5,manual,Z9
100449,1006,East,Grocery,36.0,45540.0,3,58.3,10,manual,A0
100380,1379,East,,32.0,40930.0,2,63.02,10,ok,A0
100835,1437,East,Sports,41.0,66013.0,6,49.16,0,ok,Z9
100491,1332,East,Grocery,48.0,35448.0,2,57.51,5,review,X1
100779,1394,West,Sports,32.0,103220.0,2,48.51,0,manual,??
100190,1363,North,Grocery,25.0,86835.0,4,-99,10,manual,X1
100123,1529,South,Home,16.0,,2,34.42,0,ok,Z9
100621,1463,East,Clothing,15.0,71709.0,4,51.68,0,ok,X1
100364,1226,East,Grocery,42.0,104061.0,3,52.39,15,,X1
100135,1376,West,Home,63.0,78781.0,2,42.62,5,ok,??
100245,1112,North,Clothing,34.0,91817.0,5,46.96,5,ok,Z9
100274,1012,West,Electronics,20.0,80998.0,2,47.05,0,ok,X1
100147,1153,East,Home,23.0,54515.0,6,71.41,20,ok,Z9
100105,1425,East,Home,61.0,109584.0,6,27.26,15,ok,A0
100294,1068,North,Home,23.0,,2,68.67,5,ok,??
100324,1243,South,Home,60.0,43861.0,7,51.48,0,ok,A0
100770,1025,West,Clothing,36.0,87920.0,2,14.98,0,manual,Z9
100799,1136,West,Grocery,46.0,114510.0,1,86.31,5,ok,??
100539,1444,East,Sports,31.0,55865.0,5,14.16,0,ok,A0
100691,1541,West,Grocery,33.0,121195.0,6,30.69,10,ok,A0
100676,1380,South,Electronics,35.0,69080.0,5,53.5,5,ok,??
100110,1414,West,Home,29.0,79118.0,3,21.39,0,ok,??
100768,1388,West,Electronics,,97354.0,4,65.7,10,ok,A0
100826,1233,West,Clothing,23.0,90183.0,4,51.91,0,ok,X1
100005,1425,South,Grocery,53.0,79666.0,7,62.92,0,,Z9
100144,1249,West,Home,50.0,100343.0,1,58.54,5,ok,X1
100103,1583,North,Electronics,40.0,104827.0,2,64.23,0,manual,Z9
100210,1562,West,Sports,53.0,44685.0,6,36.23,5,review,Z9
100446,1301,East,Sports,56.0,75436.0,7,28.1,0,manual,??
100041,1264,South,Home,42.0,66477.0,3,44.85,10,manual,Z9
100362,1136,South,Clothing,38.0,40850.0,2,45.92,0,review,??
100649,1424,South,Grocery,46.0,42339.0,7,57.81,5,manual,X1
100377,1365,South,Clothing,,49018.0,5,44.82,0,ok,Z9
100254,1276,East,Electronics,54.0,"132,073",3,74.75,150,ok,A0
100146,1303,North,Electronics,51.0,61882.0,2,105.61,0,ok,X1
100637,1401,North,Home,55.0,31101.0,2,57.56,0,ok,X1
100086,1015,West,Electronics,51.0,42993.0,1,58.44,0,ok,X1
100542,1182,West,Sports,32.0,97627.0,4,64.59,0,ok,Z9
100431,1300,East,Clothing,51.0,73082.0,2,51.12,15,ok,Z9
100065,1434,East,Grocery,40.0,87815.0,6,31.08,5,ok,??
100715,1203,East,Grocery,34.0,81985.0,4,47.12,0,ok,Z9
100205,1456,West,Electronics,35.0,77058.0,1,23.16,5,ok,X1
100044,1458,North,Sports,18.0,54274.0,3,52.64,5,review,A0
100027,1125,East,Electronics,36.0,88219.0,1,17.34,0,manual,A0
100080,1102,South,Grocery,47.0,58633.0,1,10.35,0,ok,A0
100437,1543,East,Home,34.0,91673.0,6,49.73,0,review,X1
100113,1551,East,Grocery,47.0,55918.0,3,$32.74,15,ok,X1
100204,1369,West,Clothing,30.0,43819.0,2,16.34,10,ok,X1
100519,1080,East,Sports,23.0,61714.0,1,64.73,0,ok,??
100720,1052,South,Home,39.0,51650.0,2,56.25,0,review,??
100670,1108,North,Grocery,31.0,89395.0,2,25.84,0,ok,??
100624,1076,East,Electronics,36.0,57842.0,5,48.7,0,ok,X1
100411,1207,North,Electronics,39.0,104158.0,3,45.29,0,ok,A0
100743,1488,East,Clothing,44.0,69474.0,1,48.95,0,ok,X1
100740,1060,East,Home,33.0,65204.0,7,41.93,10,ok,X1
100008,1176,North,Clothing,36.0,100035.0,2,38.52,5,manual,Z9
100073,1121,South,Home,31.0,61387.0,1,32.85,10,ok,Z9
100400,1573,North,Grocery,46.0,91419.0,5,$61.43,0,ok,A0
100118,1394,West,Home,38.0,91451.0,7,65.7,0,ok,X1
100701,1258,West,Electronics,40.0,55973.0,2,53.94,10,review,A0
100206,1552,East,Grocery,,19926.0,7,56.37,0,ok,A0
100867,1282,West,Clothing,31.0,43643.0,3,30.22,5,,A0
